"age","marital","race","education","job_class","health","insurance","wage"
51,"married","white","college_grad","information","very_good","yes",104.9215065
63,"never_married","white","hs_grad","industrial","good","yes",110.7826503
53,"married","white","no_hs_grad","information","good","yes",92.89584479
25,"never_married","white","college_grad","industrial","very_good","yes",99.6894637
53,"divorced","white","hs_grad","industrial","very_good","yes",85.38394038
23,"married","white","college_grad","information","very_good","yes",75.35567932
36,"never_married","asian","hs_grad","industrial","good","no",72.15045568
19,"never_married","white","hs_grad","industrial","very_good","no",31.41099627
47,"married","white","hs_grad","industrial","very_good","yes",92.89584479
43,"never_married","white","advanced_degree","information","good","yes",103.9024706
40,"married","white","college_grad","information","very_good","yes",111.7208494
38,"married","white","advanced_degree","information","very_good","yes",180.7799522
63,"married","white","some_college","information","very_good","no",109.8339856
45,"never_married","white","college_grad","industrial","very_good","yes",36.6737042
32,"married","white","hs_grad","information","good","no",73.77574327
37,"married","white","college_grad","information","very_good","yes",98.59934386
37,"divorced","white","hs_grad","industrial","good","no",57.46364704
41,"married","white","advanced_degree","information","very_good","no",118.8843593
45,"never_married","white","college_grad","information","good","yes",82.6796373
22,"never_married","white","some_college","industrial","very_good","no",81.28325328
58,"married","asian","advanced_degree","information","very_good","yes",227.458934
44,"married","white","hs_grad","information","very_good","yes",91.69922611
39,"married","white","some_college","information","good","yes",116.2653241
40,"married","white","hs_grad","industrial","good","yes",141.7751723
33,"never_married","asian","some_college","information","very_good","yes",81.28325328
35,"married","white","advanced_degree","industrial","very_good","no",91.09321847
63,"married","asian","advanced_degree","industrial","very_good","no",114.4757133
45,"married","white","advanced_degree","industrial","very_good","yes",160.6424754
31,"married","white","hs_grad","industrial","very_good","yes",99.6894637
41,"never_married","white","advanced_degree","industrial","good","yes",92.89584479
66,"married","white","advanced_degree","information","very_good","yes",276.7784133
45,"never_married","black","hs_grad","industrial","very_good","yes",82.6796373
47,"never_married","white","some_college","industrial","very_good","no",99.6894637
35,"married","white","hs_grad","information","good","yes",124.7204462
52,"married","white","hs_grad","information","good","no",100.7642728
62,"married","white","college_grad","information","good","yes",169.8003423
47,"married","white","hs_grad","industrial","very_good","yes",82.6796373
40,"married","white","some_college","industrial","very_good","yes",136.8763676
41,"married","white","advanced_degree","information","very_good","yes",277.7994802
48,"married","white","hs_grad","information","very_good","yes",118.8843593
55,"married","white","college_grad","information","very_good","yes",118.8843593
64,"married","white","hs_grad","information","very_good","yes",114.4757133
29,"married","white","college_grad","industrial","very_good","yes",61.18752643
49,"married","white","some_college","industrial","very_good","yes",118.8843593
32,"married","white","college_grad","industrial","very_good","yes",133.2323508
41,"married","asian","hs_grad","industrial","very_good","yes",82.6796373
58,"married","white","some_college","industrial","very_good","yes",148.4131591
41,"married","white","some_college","industrial","very_good","yes",148.4131591
34,"never_married","white","some_college","information","good","yes",96.93409046
43,"married","white","college_grad","information","very_good","yes",154.685293
23,"never_married","black","no_hs_grad","information","good","no",87.98103279
40,"never_married","white","advanced_degree","industrial","very_good","yes",102.8702469
46,"married","white","advanced_degree","information","very_good","yes",281.7459706
35,"married","white","college_grad","industrial","very_good","no",106.9218141
42,"never_married","white","advanced_degree","information","very_good","yes",148.4144482
47,"separated","white","hs_grad","industrial","very_good","no",111.7208494
45,"married","white","hs_grad","industrial","very_good","yes",148.4131591
34,"never_married","white","college_grad","information","very_good","yes",108.8745258
57,"married","white","hs_grad","industrial","very_good","yes",104.9215065
32,"never_married","white","some_college","information","very_good","yes",86.17378673
55,"divorced","white","hs_grad","information","good","yes",102.8702469
22,"never_married","white","college_grad","information","very_good","no",76.28327785
51,"married","white","hs_grad","information","very_good","yes",124.7204462
26,"never_married","white","hs_grad","industrial","good","no",66.96164432
27,"never_married","white","college_grad","information","very_good","no",54.59815003
34,"married","white","college_grad","information","very_good","yes",166.3249412
48,"married","white","hs_grad","information","very_good","yes",91.70163967
23,"married","white","hs_grad","industrial","very_good","no",78.346562
41,"married","white","hs_grad","industrial","very_good","yes",111.7208494
49,"divorced","white","advanced_degree","information","very_good","yes",151.5914842
47,"married","white","advanced_degree","information","good","yes",120.5894365
35,"divorced","black","college_grad","industrial","very_good","yes",117.1468169
50,"married","white","hs_grad","industrial","very_good","yes",81.98531783
55,"married","white","hs_grad","industrial","good","yes",137.5901428
69,"married","white","hs_grad","industrial","good","yes",40.40566526
45,"married","white","hs_grad","industrial","very_good","yes",154.685293
40,"married","white","some_college","industrial","good","yes",154.685293
47,"never_married","white","college_grad","information","very_good","yes",143.3253181
22,"never_married","white","some_college","industrial","very_good","yes",78.3924668
42,"divorced","white","hs_grad","industrial","very_good","no",85.38394038
47,"married","white","college_grad","information","very_good","yes",159.4741767
48,"married","black","hs_grad","industrial","very_good","no",66.22940829
28,"never_married","white","hs_grad","industrial","very_good","no",111.7208494
49,"never_married","white","some_college","industrial","good","yes",90.72707931
51,"divorced","white","hs_grad","industrial","good","yes",128.6804882
58,"married","white","advanced_degree","industrial","very_good","yes",148.4131591
32,"never_married","black","some_college","information","good","yes",114.4757133
55,"married","white","hs_grad","industrial","good","yes",87.98103279
49,"married","white","hs_grad","information","good","yes",94.07271475
46,"married","white","hs_grad","industrial","very_good","no",87.98103279
44,"married","white","advanced_degree","information","good","yes",182.020621
25,"married","white","some_college","industrial","very_good","yes",87.98103279
73,"divorced","black","no_hs_grad","industrial","good","yes",92.89584479
18,"never_married","white","hs_grad","industrial","very_good","yes",72.15045568
52,"married","black","no_hs_grad","information","very_good","yes",122.2636739
28,"married","asian","hs_grad","industrial","very_good","no",72.15045568
51,"married","white","hs_grad","industrial","very_good","no",82.6796373
44,"married","white","college_grad","information","very_good","yes",176.9896505
44,"married","white","some_college","information","very_good","yes",141.7751723
29,"married","asian","hs_grad","industrial","very_good","yes",95.23071257
48,"married","asian","college_grad","information","good","no",141.7751723
62,"married","white","hs_grad","information","good","yes",101.8243521
40,"married","white","advanced_degree","information","very_good","yes",131.7378012
24,"never_married","white","some_college","industrial","good","no",66.32519494
48,"married","white","college_grad","industrial","very_good","yes",118.8843593
54,"married","white","advanced_degree","information","good","yes",163.515864
69,"married","black","no_hs_grad","information","very_good","yes",114.4757133
48,"married","white","hs_grad","industrial","good","no",123.0896998
73,"married","white","no_hs_grad","industrial","very_good","no",40.19437052
30,"married","black","some_college","information","very_good","no",70.5134157
41,"never_married","asian","some_college","information","good","no",73.77574327
48,"married","white","no_hs_grad","information","very_good","no",100.8794609
63,"married","white","college_grad","information","very_good","yes",84.04595765
29,"married","white","some_college","information","very_good","no",85.38394038
40,"married","white","some_college","industrial","very_good","yes",141.7751723
52,"married","white","some_college","information","good","yes",91.09321847
54,"separated","white","hs_grad","industrial","good","yes",114.4757133
33,"married","white","college_grad","industrial","very_good","yes",267.9010869
42,"married","white","college_grad","information","good","yes",160.6424754
31,"married","black","hs_grad","industrial","very_good","yes",94.07271475
46,"married","white","some_college","information","very_good","yes",139.6758702
44,"married","white","college_grad","industrial","very_good","yes",125.1238157
45,"separated","white","hs_grad","industrial","very_good","no",113.5670896
40,"married","white","hs_grad","industrial","very_good","no",182.020621
31,"never_married","white","hs_grad","industrial","very_good","yes",102.8702469
19,"never_married","white","hs_grad","industrial","very_good","no",76.89360252
43,"married","white","hs_grad","industrial","good","yes",109.8339856
56,"married","white","college_grad","information","very_good","yes",142.4571699
55,"married","white","some_college","industrial","very_good","yes",101.8243521
59,"married","white","advanced_degree","information","good","yes",118.8843593
49,"divorced","white","no_hs_grad","information","good","yes",102.8702469
42,"married","white","college_grad","industrial","very_good","yes",128.6804882
27,"never_married","white","hs_grad","industrial","very_good","no",61.18752643
34,"never_married","white","hs_grad","industrial","good","no",81.28607729
47,"married","white","college_grad","information","very_good","yes",276.7784133
35,"married","white","advanced_degree","information","very_good","yes",268.266292
33,"married","black","some_college","information","very_good","yes",104.9215065
35,"married","white","hs_grad","industrial","very_good","yes",144.4780877
40,"married","white","some_college","information","good","yes",118.8843593
53,"married","white","college_grad","information","very_good","no",94.07271475
47,"married","black","college_grad","information","very_good","yes",73.77574327
45,"never_married","white","advanced_degree","information","very_good","yes",196.1252726
34,"married","white","college_grad","industrial","very_good","yes",169.07354
25,"married","white","no_hs_grad","industrial","very_good","yes",69.6190369
56,"married","white","college_grad","information","very_good","no",124.7204462
54,"married","white","some_college","information","very_good","yes",115.5180852
41,"married","white","no_hs_grad","industrial","very_good","yes",89.24288466
46,"married","white","advanced_degree","information","very_good","yes",276.7784133
44,"married","white","advanced_degree","industrial","very_good","yes",170.6951277
44,"divorced","white","college_grad","information","good","yes",99.6894637
46,"married","white","advanced_degree","information","very_good","yes",148.4131591
38,"married","white","college_grad","information","very_good","yes",114.4757133
36,"married","white","hs_grad","industrial","very_good","no",128.6804882
27,"never_married","asian","college_grad","information","very_good","yes",99.6894637
33,"married","white","hs_grad","industrial","good","no",128.6804882
56,"married","black","hs_grad","industrial","good","yes",140.3982002
52,"married","white","hs_grad","information","very_good","yes",111.7208494
33,"never_married","white","advanced_degree","information","very_good","yes",125.5254984
32,"married","asian","college_grad","industrial","very_good","no",94.07271475
39,"divorced","white","college_grad","industrial","very_good","yes",118.8843593
22,"never_married","white","hs_grad","industrial","good","no",72.15045568
53,"married","white","college_grad","industrial","very_good","no",104.9215065
36,"married","white","college_grad","industrial","very_good","yes",277.7994802
37,"married","white","no_hs_grad","industrial","very_good","no",73.77574327
40,"married","white","hs_grad","information","very_good","yes",130.9821774
51,"married","black","hs_grad","industrial","good","yes",78.21457569
40,"married","white","hs_grad","information","very_good","yes",90.48191336
56,"married","white","advanced_degree","information","very_good","yes",117.1468169
50,"married","white","hs_grad","industrial","very_good","yes",99.6894637
49,"married","white","hs_grad","industrial","very_good","yes",166.3249412
32,"married","white","no_hs_grad","information","very_good","no",81.28325328
21,"never_married","white","hs_grad","information","very_good","yes",84.04595765
48,"married","white","college_grad","information","good","yes",114.4757133
48,"married","white","some_college","industrial","very_good","yes",73.77574327
32,"married","white","some_college","industrial","very_good","yes",115.1062017
30,"never_married","white","some_college","industrial","very_good","yes",53.02755112
30,"married","white","some_college","industrial","very_good","no",118.8843593
33,"married","white","no_hs_grad","information","very_good","no",79.85490031
56,"married","asian","advanced_degree","industrial","very_good","no",56.45386498
46,"divorced","black","some_college","information","very_good","yes",90.48191336
49,"married","white","some_college","industrial","very_good","yes",104.9215065
24,"never_married","white","hs_grad","industrial","very_good","no",87.98103279
48,"never_married","white","some_college","information","very_good","yes",147.1166892
37,"divorced","white","college_grad","industrial","good","no",109.8339856
53,"married","white","some_college","industrial","good","yes",118.8843593
56,"married","black","advanced_degree","information","very_good","yes",141.7751723
34,"married","black","some_college","information","very_good","no",108.8745258
56,"married","white","some_college","industrial","good","yes",104.9215065
48,"married","white","hs_grad","industrial","very_good","yes",109.8339856
47,"married","black","hs_grad","industrial","very_good","no",27.14057921
52,"married","white","some_college","information","very_good","yes",70.47601965
40,"married","white","some_college","industrial","very_good","yes",166.8793833
25,"married","white","hs_grad","information","very_good","yes",127.1157438
35,"married","white","college_grad","industrial","very_good","yes",117.1468169
40,"never_married","black","some_college","information","good","yes",103.9024706
22,"never_married","white","hs_grad","industrial","very_good","no",34.60741773
50,"divorced","white","some_college","information","good","yes",100.0134869
48,"separated","white","no_hs_grad","industrial","very_good","no",64.86896919
40,"never_married","asian","advanced_degree","industrial","very_good","yes",109.8339856
45,"married","white","some_college","information","very_good","yes",127.1157438
30,"married","white","college_grad","information","very_good","yes",114.4757133
46,"married","white","college_grad","industrial","very_good","yes",117.1468169
34,"married","white","hs_grad","industrial","very_good","yes",134.7053751
32,"married","white","no_hs_grad","industrial","very_good","no",65.11085372
53,"married","white","college_grad","industrial","good","yes",143.1349408
32,"never_married","white","some_college","industrial","very_good","no",76.89360252
39,"married","black","college_grad","industrial","very_good","no",99.6894637
51,"married","white","college_grad","information","very_good","yes",94.07271475
40,"married","white","hs_grad","information","good","yes",75.35567932
66,"married","white","college_grad","information","good","yes",127.1157438
40,"married","white","college_grad","industrial","very_good","yes",166.3249412
52,"married","white","advanced_degree","information","very_good","no",133.2323508
36,"married","white","some_college","information","very_good","yes",125.5254984
32,"never_married","white","hs_grad","industrial","good","yes",89.49247952
45,"married","white","hs_grad","information","very_good","no",84.04595765
37,"married","white","hs_grad","information","very_good","yes",169.07354
47,"married","asian","advanced_degree","information","very_good","yes",160.6424754
49,"married","white","hs_grad","industrial","very_good","yes",144.1706065
53,"married","white","no_hs_grad","information","very_good","no",73.77574327
66,"divorced","black","hs_grad","information","good","yes",70.47601965
33,"married","white","no_hs_grad","information","good","no",73.77574327
58,"divorced","white","hs_grad","industrial","good","no",94.07271475
41,"married","white","advanced_degree","industrial","very_good","no",83.19132429
54,"married","asian","some_college","information","very_good","yes",134.7053751
26,"never_married","white","hs_grad","industrial","very_good","no",86.69515483
24,"never_married","other","hs_grad","industrial","good","no",70.47601965
62,"married","white","college_grad","information","very_good","no",130.9821774
63,"married","white","hs_grad","information","very_good","yes",136.3039976
26,"never_married","asian","college_grad","industrial","very_good","yes",114.0225804
45,"married","white","hs_grad","information","good","yes",106.1275822
23,"married","white","hs_grad","industrial","very_good","no",87.98103279
31,"married","white","college_grad","industrial","very_good","no",116.2653241
44,"married","white","advanced_degree","information","very_good","yes",143.1349408
43,"never_married","white","no_hs_grad","industrial","good","yes",54.59815003
48,"married","white","hs_grad","industrial","very_good","no",48.18565022
48,"married","white","college_grad","information","very_good","yes",123.0896998
55,"married","white","advanced_degree","information","very_good","no",117.5843403
45,"married","asian","advanced_degree","information","very_good","yes",272.2947832
48,"married","white","college_grad","information","very_good","yes",145.1436012
63,"married","white","hs_grad","industrial","very_good","yes",118.8843593
57,"married","black","hs_grad","information","very_good","yes",97.49329405
69,"married","asian","advanced_degree","information","very_good","yes",148.4131591
31,"never_married","white","college_grad","information","very_good","yes",127.1157438
38,"married","white","college_grad","information","very_good","yes",268.266292
43,"separated","white","college_grad","information","very_good","yes",109.8339856
19,"never_married","white","hs_grad","industrial","very_good","no",51.90369627
44,"married","white","college_grad","information","very_good","yes",114.4757133
31,"married","asian","college_grad","information","very_good","no",134.7053751
49,"never_married","other","no_hs_grad","industrial","very_good","yes",87.98103279
29,"married","white","some_college","information","good","yes",95.23071257
26,"married","other","some_college","information","very_good","yes",76.89360252
37,"married","white","advanced_degree","information","very_good","yes",116.2653241
30,"never_married","white","hs_grad","industrial","very_good","no",81.28325328
35,"married","white","some_college","industrial","very_good","yes",131.621803
40,"married","white","hs_grad","industrial","very_good","yes",117.1468169
44,"divorced","other","advanced_degree","information","very_good","yes",68.74808773
65,"married","white","hs_grad","industrial","good","yes",125.5254984
54,"married","black","some_college","industrial","very_good","yes",101.8243521
56,"married","white","some_college","industrial","very_good","yes",140.3982002
48,"married","white","college_grad","information","very_good","yes",107.9039239
37,"divorced","white","some_college","industrial","good","no",58.01478201
30,"married","white","hs_grad","industrial","very_good","yes",99.6894637
46,"married","white","advanced_degree","industrial","very_good","no",85.38394038
37,"married","white","hs_grad","industrial","good","yes",131.7378012
58,"divorced","black","hs_grad","information","very_good","no",81.28325328
52,"married","white","some_college","industrial","good","yes",86.69515483
45,"married","white","some_college","information","good","yes",157.7005277
33,"married","white","hs_grad","industrial","very_good","no",65.11462388
51,"married","white","some_college","industrial","very_good","no",90.48191336
50,"married","white","no_hs_grad","industrial","very_good","no",46.7632688
42,"married","white","hs_grad","industrial","good","yes",85.38394038
46,"never_married","white","some_college","industrial","good","yes",139.7030715
43,"married","white","advanced_degree","information","very_good","yes",148.4131591
47,"married","white","some_college","industrial","very_good","yes",81.28325328
47,"married","white","advanced_degree","information","very_good","no",118.8843593
44,"married","white","college_grad","information","good","no",71.15195654
36,"married","asian","hs_grad","industrial","very_good","no",65.11085372
39,"married","white","hs_grad","industrial","good","no",65.11085372
29,"married","white","college_grad","information","very_good","yes",125.5254984
40,"married","white","some_college","information","very_good","yes",123.0896998
20,"never_married","white","some_college","industrial","good","yes",70.81503862
32,"married","white","advanced_degree","information","very_good","yes",112.6488963
36,"married","white","some_college","industrial","very_good","yes",86.69515483
31,"never_married","black","some_college","industrial","very_good","yes",82.6796373
28,"married","asian","college_grad","industrial","very_good","yes",130.9821774
41,"divorced","other","some_college","information","good","yes",117.1468169
54,"married","white","college_grad","industrial","very_good","yes",176.9896505
42,"married","white","hs_grad","industrial","very_good","no",118.8843593
19,"never_married","white","hs_grad","information","good","yes",68.74808773
59,"married","white","some_college","information","good","no",267.9010869
64,"never_married","white","some_college","information","good","yes",99.6894637
31,"married","white","some_college","industrial","very_good","yes",92.65813017
37,"never_married","white","some_college","information","very_good","yes",109.8339856
30,"married","white","hs_grad","industrial","very_good","yes",87.98103279
24,"never_married","white","college_grad","industrial","very_good","yes",118.8843593
26,"married","white","hs_grad","industrial","good","no",75.04315402
44,"married","white","college_grad","information","very_good","yes",114.4757133
39,"married","white","advanced_degree","information","very_good","yes",276.7784133
48,"married","white","advanced_degree","information","very_good","yes",277.6014175
53,"never_married","black","hs_grad","industrial","good","yes",80.57319971
42,"married","asian","advanced_degree","information","very_good","yes",114.4757133
44,"married","white","advanced_degree","industrial","very_good","yes",166.3249412
25,"never_married","white","college_grad","information","very_good","yes",85.38394038
46,"married","white","hs_grad","industrial","good","yes",43.73511168
52,"married","white","some_college","information","very_good","no",101.8243521
33,"married","white","some_college","information","good","yes",87.98103279
30,"married","black","some_college","information","very_good","no",121.4303138
38,"never_married","white","some_college","industrial","very_good","yes",109.8339856
29,"never_married","white","hs_grad","information","very_good","yes",79.85490031
57,"married","asian","college_grad","industrial","good","yes",127.1157438
50,"married","white","college_grad","information","very_good","yes",115.285517
23,"never_married","white","some_college","industrial","good","no",98.60153978
46,"divorced","white","some_college","information","very_good","yes",144.4780877
61,"married","white","college_grad","industrial","good","yes",136.1577108
70,"married","white","no_hs_grad","information","very_good","no",100.7642728
59,"married","white","hs_grad","industrial","good","yes",76.89360252
57,"married","black","hs_grad","industrial","good","yes",90.48191336
25,"never_married","white","hs_grad","industrial","good","no",86.69515483
48,"married","white","some_college","industrial","very_good","yes",123.9085676
52,"married","asian","advanced_degree","information","good","no",65.11085372
44,"separated","white","college_grad","information","very_good","yes",131.7378012
40,"married","white","hs_grad","industrial","very_good","yes",66.96164432
43,"married","white","college_grad","information","good","yes",196.1252726
51,"married","white","some_college","industrial","good","yes",166.3249412
43,"married","asian","no_hs_grad","information","very_good","no",65.11085372
42,"married","white","hs_grad","industrial","very_good","yes",120.5894365
28,"married","white","hs_grad","industrial","very_good","no",101.8243521
54,"married","white","advanced_degree","information","very_good","no",148.4131591
34,"married","white","advanced_degree","information","very_good","yes",159.0520271
50,"married","white","college_grad","information","very_good","yes",109.8339856
36,"married","white","advanced_degree","information","very_good","yes",140.0511976
36,"married","white","college_grad","industrial","very_good","yes",132.3524777
71,"widowed","white","some_college","industrial","good","yes",118.8843593
31,"never_married","asian","advanced_degree","information","very_good","yes",97.49329405
43,"married","white","advanced_degree","information","good","yes",134.7053751
20,"never_married","white","some_college","industrial","good","no",72.15045568
23,"never_married","white","no_hs_grad","industrial","very_good","yes",87.98103279
42,"divorced","white","hs_grad","industrial","good","no",49.55533812
41,"married","white","advanced_degree","information","very_good","yes",149.0558956
27,"married","white","advanced_degree","information","very_good","yes",122.2636739
29,"married","white","some_college","industrial","good","no",101.8243521
41,"divorced","white","some_college","industrial","good","yes",99.6894637
41,"married","black","hs_grad","industrial","good","yes",104.9215065
22,"never_married","white","some_college","information","good","no",81.28325328
39,"married","white","hs_grad","industrial","good","yes",73.77574327
50,"married","white","college_grad","industrial","very_good","no",82.6796373
49,"never_married","white","college_grad","industrial","good","yes",148.4131591
42,"married","white","some_college","information","very_good","yes",118.8843593
38,"married","black","hs_grad","information","very_good","yes",129.4536446
55,"married","white","college_grad","information","good","no",134.7053751
47,"never_married","white","hs_grad","industrial","good","no",79.85490031
52,"married","other","no_hs_grad","information","very_good","no",68.11199407
56,"divorced","white","college_grad","industrial","very_good","no",40.40566526
30,"married","white","some_college","information","very_good","no",131.7378012
56,"married","white","hs_grad","industrial","good","no",134.7053751
46,"married","white","hs_grad","industrial","good","yes",114.4757133
43,"married","white","no_hs_grad","information","very_good","no",126.3238807
35,"married","white","some_college","industrial","good","yes",116.7071546
58,"married","white","hs_grad","industrial","good","yes",109.8339856
69,"married","white","hs_grad","industrial","good","yes",81.22674631
68,"divorced","white","hs_grad","information","good","yes",87.98103279
52,"married","white","some_college","information","very_good","yes",127.1157438
46,"never_married","black","college_grad","information","good","yes",104.9215065
39,"never_married","white","college_grad","information","very_good","yes",107.9039239
66,"married","white","college_grad","industrial","good","no",109.8339856
30,"married","white","advanced_degree","industrial","very_good","yes",117.1468169
30,"divorced","white","some_college","industrial","very_good","yes",107.9039239
43,"married","white","hs_grad","industrial","very_good","no",72.15045568
49,"married","white","advanced_degree","industrial","very_good","yes",160.6424754
54,"married","white","advanced_degree","information","very_good","yes",148.4131591
48,"divorced","white","advanced_degree","information","very_good","yes",143.1349408
37,"separated","black","some_college","information","very_good","no",97.49329405
46,"married","white","college_grad","information","good","yes",141.7751723
53,"married","white","hs_grad","industrial","very_good","no",148.4131591
31,"never_married","white","college_grad","industrial","very_good","yes",109.8339856
18,"never_married","white","some_college","information","very_good","no",59.09706408
49,"married","white","college_grad","information","very_good","yes",152.5282169
39,"married","white","hs_grad","industrial","very_good","no",81.28325328
40,"married","white","hs_grad","information","good","no",43.73511168
37,"married","white","hs_grad","information","very_good","yes",96.37065283
24,"married","white","hs_grad","industrial","very_good","yes",101.8243521
35,"married","white","college_grad","industrial","very_good","yes",130.9821774
27,"never_married","white","hs_grad","industrial","very_good","no",82.6796373
44,"never_married","asian","advanced_degree","information","very_good","yes",130.9821774
46,"married","white","college_grad","industrial","very_good","no",89.24288466
40,"married","white","some_college","information","good","no",85.11853342
39,"married","white","advanced_degree","information","very_good","yes",166.3249412
42,"never_married","white","no_hs_grad","industrial","good","yes",100.7642728
37,"married","white","hs_grad","industrial","very_good","yes",99.6894637
58,"married","white","some_college","information","very_good","yes",123.0896998
40,"married","asian","advanced_degree","industrial","very_good","yes",163.515864
27,"married","white","hs_grad","information","good","yes",85.38394038
31,"married","white","some_college","information","very_good","yes",75.35567932
44,"married","white","hs_grad","industrial","very_good","no",65.11085372
38,"divorced","white","hs_grad","industrial","very_good","yes",92.65813017
34,"married","white","college_grad","information","very_good","no",137.5901428
41,"married","white","hs_grad","information","very_good","yes",134.8515263
20,"never_married","white","no_hs_grad","industrial","very_good","no",72.4793163
28,"never_married","white","college_grad","information","very_good","yes",178.5330504
55,"married","white","college_grad","information","very_good","yes",98.59934386
38,"married","white","college_grad","information","good","no",115.3750386
33,"never_married","black","hs_grad","industrial","good","no",73.77574327
43,"never_married","white","hs_grad","industrial","good","yes",36.6737042
50,"married","asian","college_grad","information","very_good","yes",123.0896998
55,"married","white","college_grad","information","very_good","yes",87.98103279
24,"never_married","black","some_college","information","very_good","no",73.93571929
41,"married","white","college_grad","information","very_good","yes",176.9896505
37,"divorced","white","college_grad","information","good","no",118.8843593
42,"married","white","some_college","information","good","yes",134.7053751
25,"never_married","white","college_grad","information","very_good","yes",90.48191336
45,"married","white","advanced_degree","information","very_good","yes",148.4131591
40,"married","white","no_hs_grad","industrial","very_good","yes",81.28325328
43,"married","white","advanced_degree","information","very_good","yes",130.9821774
50,"married","white","some_college","industrial","very_good","yes",176.9896505
42,"never_married","white","hs_grad","information","good","yes",82.6796373
38,"married","white","hs_grad","industrial","good","yes",131.7378012
44,"divorced","white","no_hs_grad","industrial","very_good","yes",82.6796373
19,"never_married","white","some_college","industrial","good","no",41.44121303
44,"never_married","white","some_college","information","very_good","yes",117.1468169
26,"never_married","white","no_hs_grad","industrial","very_good","yes",73.77574327
54,"married","white","hs_grad","industrial","good","yes",86.69515483
32,"married","white","college_grad","industrial","very_good","yes",99.6894637
49,"married","white","college_grad","information","very_good","yes",141.7751723
35,"married","white","no_hs_grad","industrial","very_good","no",70.81503862
34,"married","white","no_hs_grad","information","very_good","no",72.15045568
23,"never_married","white","no_hs_grad","industrial","very_good","no",54.59815003
60,"married","asian","some_college","information","good","yes",127.1157438
54,"married","white","advanced_degree","information","good","yes",73.77574327
31,"married","black","some_college","information","very_good","no",139.7030715
47,"married","white","college_grad","information","very_good","no",160.6424754
48,"divorced","white","hs_grad","industrial","good","no",23.95294448
48,"married","white","college_grad","information","good","yes",115.3750386
35,"married","white","hs_grad","information","good","no",114.4757133
55,"married","white","advanced_degree","information","very_good","yes",127.1157438
35,"married","white","advanced_degree","information","very_good","yes",137.5901428
37,"married","asian","college_grad","information","very_good","yes",176.9896505
27,"never_married","black","hs_grad","information","very_good","no",23.27470405
64,"married","white","hs_grad","information","very_good","yes",90.48191336
52,"divorced","white","hs_grad","industrial","good","yes",73.77574327
47,"separated","black","no_hs_grad","information","very_good","no",82.6796373
26,"never_married","white","hs_grad","industrial","very_good","no",56.90553914
41,"married","white","no_hs_grad","industrial","very_good","no",128.6804882
22,"never_married","white","hs_grad","industrial","very_good","yes",75.04315402
76,"married","white","some_college","industrial","good","no",73.77574327
46,"married","white","hs_grad","industrial","good","yes",108.0658303
39,"married","black","some_college","industrial","good","yes",123.0896998
39,"married","white","advanced_degree","industrial","very_good","yes",277.7994802
23,"never_married","white","some_college","industrial","good","yes",73.77574327
49,"married","white","some_college","industrial","very_good","yes",123.9085676
44,"married","white","no_hs_grad","industrial","good","no",87.98103279
20,"never_married","white","hs_grad","industrial","very_good","no",70.47601965
43,"married","white","advanced_degree","information","very_good","yes",277.6014175
42,"married","white","college_grad","information","very_good","yes",148.4131591
46,"married","white","college_grad","information","very_good","yes",114.4757133
33,"never_married","white","college_grad","information","very_good","yes",99.6894637
62,"married","white","advanced_degree","information","very_good","yes",268.266292
38,"married","white","some_college","information","good","yes",130.9821774
43,"married","white","college_grad","industrial","very_good","no",109.8339856
46,"divorced","white","college_grad","information","very_good","yes",277.6014175
18,"never_married","white","hs_grad","industrial","very_good","no",73.77574327
63,"married","white","advanced_degree","information","good","no",267.9010869
43,"never_married","black","advanced_degree","industrial","very_good","yes",119.7408513
44,"married","white","college_grad","information","very_good","yes",141.7751723
53,"never_married","black","some_college","information","good","yes",128.2526611
58,"never_married","white","no_hs_grad","information","good","yes",90.48191336
23,"never_married","white","college_grad","industrial","very_good","no",76.89360252
50,"married","white","college_grad","information","very_good","yes",127.1157438
35,"never_married","white","advanced_degree","information","very_good","yes",118.8843593
38,"married","white","advanced_degree","information","good","yes",200.5432623
36,"married","white","hs_grad","industrial","good","yes",87.98103279
32,"married","white","advanced_degree","information","very_good","yes",148.4131591
56,"married","white","advanced_degree","information","very_good","yes",268.266292
41,"married","white","some_college","information","very_good","no",87.98103279
40,"never_married","white","hs_grad","industrial","good","no",99.6894637
26,"never_married","white","college_grad","industrial","very_good","no",82.6796373
26,"married","white","hs_grad","information","very_good","yes",130.9821774
47,"divorced","white","college_grad","information","very_good","yes",108.8745258
25,"never_married","black","college_grad","information","very_good","no",54.59815003
58,"married","black","some_college","information","good","no",309.5717713
57,"married","white","hs_grad","information","very_good","no",82.68239934
30,"never_married","white","no_hs_grad","information","very_good","no",59.62864555
44,"married","white","college_grad","information","very_good","yes",166.3249412
29,"married","white","hs_grad","industrial","very_good","no",79.85490031
51,"married","white","college_grad","industrial","good","no",118.8843593
37,"married","white","no_hs_grad","industrial","very_good","no",92.89584479
67,"married","asian","advanced_degree","information","good","yes",160.6424754
34,"married","white","no_hs_grad","industrial","very_good","no",70.47601965
50,"married","white","advanced_degree","information","very_good","yes",120.5894365
38,"married","white","hs_grad","industrial","very_good","yes",160.6424754
55,"married","white","college_grad","information","very_good","yes",171.7651326
27,"never_married","white","some_college","industrial","good","yes",120.5894365
39,"married","white","some_college","industrial","very_good","yes",134.7053751
