fb_id,medium,published,reactions,comments,share,like,love,excellent,funny,sad,angry,yes,no
12997401,photo,01/02/2018,14,3,0,12,2,0,0,0,0,0,1
12997402,photo,12/26/2017 6:23,293,6,1,275,15,3,0,0,0,0,1
12997403,photo,12/24/2017 10:28,236,12,0,226,8,1,1,0,0,0,1
12997404,photo,12/21/2017 8:14,312,10,0,291,18,3,0,0,0,1,0
12997405,photo,12/10/2017,24,12,0,24,0,0,0,0,0,1,0
12997406,link,12/08/2017,16,9,0,15,1,0,0,0,0,1,0
12997407,photo,12/07/2017,33,12,0,32,1,0,0,0,0,1,0
12997408,photo,12/05/2017,675,10,0,645,29,1,0,0,0,1,0
12997409,photo,12/04/2017,737,18,0,697,31,9,0,0,0,1,0
12997410,photo,12/03/2017,572,16,0,554,16,2,0,0,0,0,1
12997411,photo,11/22/2017 22:14,23,7,0,20,3,0,0,0,0,0,1
12997412,photo,11/21/2017 1:37,266,25,0,250,11,5,0,0,0,0,1
12997413,video,11/21/2017 0:22,378,512,30,348,27,2,0,0,1,0,1
12997414,video,11/18/2017 22:32,421,709,30,373,45,2,0,1,0,0,1
12997415,video,11/18/2017 1:23,1493,1979,753,1333,139,9,3,8,1,0,1
12997416,photo,11/16/2017 0:01,76,17,0,76,0,0,0,0,0,1,0
12997417,photo,11/09/2017,36,11,0,34,2,0,0,0,0,1,0
12997418,photo,11/02/2017,19,8,0,18,0,0,1,0,0,1,0
12997419,photo,10/30/2017 23:46,27,10,0,27,0,0,0,0,0,1,0
12997420,photo,10/26/2017 12:02,117,2,53,108,9,0,0,0,0,1,0
12997421,photo,10/26/2017 11:53,146,1,0,145,1,0,0,0,0,1,0
12997422,photo,10/25/2017 22:45,166,0,13,151,7,0,0,8,0,1,0
12997423,photo,10/25/2017 22:29,190,0,31,171,0,0,0,19,0,0,1
12997424,photo,10/24/2017 3:55,217,16,0,213,4,0,0,0,0,0,1
12997425,photo,10/24/2017 1:20,458,14,0,451,3,4,0,0,0,0,1
12997426,photo,10/23/2017 3:52,553,15,0,538,12,3,0,0,0,0,1
12997427,photo,10/23/2017 3:23,203,18,11,190,7,6,0,0,0,0,1
12997428,photo,10/22/2017 0:38,1005,25,1,979,16,9,1,0,0,0,1
12997429,video,10/21/2017 23:43,202,145,23,182,19,0,0,0,1,1,0
12997430,photo,10/21/2017 3:19,428,14,0,419,4,5,0,0,0,1,0
12997431,photo,10/20/2017 6:37,479,17,0,462,10,7,0,0,0,1,0
12997432,video,10/20/2017 3:19,212,116,11,201,10,1,0,0,0,1,0
12997433,video,10/19/2017 2:44,225,157,17,211,14,0,0,0,0,1,0
12997434,video,10/18/2017 9:13,171,46,5,156,12,2,1,0,0,1,0
12997435,video,10/18/2017 2:33,247,120,16,232,14,1,0,0,0,0,1
12997436,video,10/17/2017 5:37,269,453,39,242,26,1,0,0,0,0,1
12997437,video,10/17/2017 2:36,258,486,32,235,23,0,0,0,0,0,1
12997438,photo,10/17/2017 1:47,109,2,1,104,5,0,0,0,0,0,1
12997439,photo,10/16/2017 22:47,97,5,0,96,0,1,0,0,0,0,1
12997440,video,10/16/2017 6:37,280,199,25,254,24,2,0,0,0,0,1
12997441,video,10/16/2017 5:25,325,77,21,293,30,1,1,0,0,1,0
12997442,photo,10/15/2017 22:58,51,11,0,51,0,0,0,0,0,1,0
12997443,video,10/15/2017 2:27,280,825,47,243,35,1,1,0,0,1,0
12997444,video,10/14/2017 10:37,688,0,0,632,34,0,0,22,0,1,0
12997445,video,10/14/2017 3:35,365,805,46,320,39,1,3,0,2,1,0
12997446,photo,10/12/2017,295,5,0,295,0,0,0,0,0,1,0
12997447,photo,10/11/2017,27,14,0,26,1,0,0,0,0,1,0
12997448,photo,10/06/2017,15,11,0,15,0,0,0,0,0,0,1
12997449,photo,10/04/2017,16,12,0,16,0,0,0,0,0,0,1
12997450,photo,10/01/2017,29,12,0,29,0,0,0,0,0,0,1
12997451,video,10/01/2017,28,6,0,28,0,0,0,0,0,0,1
12997452,photo,9/28/2017 23:21,8,8,0,8,0,0,0,0,0,0,1
12997453,photo,9/28/2017 0:12,10,9,0,10,0,0,0,0,0,0,1
12997454,photo,9/26/2017 22:39,39,8,0,39,0,0,0,0,0,1,0
12997455,photo,9/25/2017 22:52,49,11,0,47,2,0,0,0,0,1,0
12997456,video,9/24/2017 1:58,226,449,37,189,25,1,1,10,0,1,0
12997457,video,9/24/2017 1:52,104,49,13,91,12,0,0,1,0,1,0
12997458,photo,9/23/2017 3:56,251,17,0,244,7,0,0,0,0,1,0
12997459,video,9/23/2017 0:09,244,589,48,213,29,1,1,0,0,1,0
12997460,video,9/22/2017 8:48,252,558,41,204,45,1,1,0,1,0,1
12997461,video,9/21/2017 8:22,121,15,4,114,4,2,1,0,0,0,1
12997462,photo,9/21/2017 1:50,321,5,0,307,11,2,1,0,0,0,1
12997463,photo,9/21/2017 0:26,103,8,3,99,4,0,0,0,0,0,1
12997464,video,9/20/2017 23:43,136,31,16,122,14,0,0,0,0,0,1
12997465,video,9/20/2017 21:25,337,247,27,300,35,1,1,0,0,0,1
12997466,photo,9/20/2017 9:47,648,13,0,627,18,3,0,0,0,1,0
12997467,video,9/20/2017 0:19,175,157,14,157,18,0,0,0,0,1,0
12997468,video,9/19/2017 7:39,339,424,36,296,38,1,4,0,0,1,0
12997469,photo,9/19/2017 6:44,341,3,0,331,8,2,0,0,0,1,0
12997470,video,9/19/2017 0:40,177,131,27,150,27,0,0,0,0,1,0
12997471,photo,9/13/2017 3:48,201,0,0,195,4,2,0,0,0,1,0
12997472,photo,09/12/2017,43,7,0,41,2,0,0,0,0,1,0
12997473,photo,09/11/2017,40,7,0,39,1,0,0,0,0,0,1
12997474,photo,09/07/2017,58,14,0,57,1,0,0,0,0,0,1
12997475,video,09/07/2017,403,525,42,363,36,1,3,0,0,0,1
12997476,photo,09/07/2017,148,4,3,144,4,0,0,0,0,0,1
12997477,photo,09/06/2017,150,24,2,144,6,0,0,0,0,0,1
12997478,photo,09/06/2017,53,12,0,53,0,0,0,0,0,0,1
12997479,status,09/06/2017,144,15,8,140,4,0,0,0,0,1,0
12997480,video,09/06/2017,298,491,46,262,34,2,0,0,0,1,0
12997481,photo,09/06/2017,171,4,1,166,5,0,0,0,0,1,0
12997482,photo,09/03/2017,4410,633,257,4315,73,17,5,0,0,1,0
12997483,video,8/31/2017 8:50,374,588,46,327,47,0,0,0,0,1,0
12997484,photo,8/30/2017 8:38,181,20,0,180,1,0,0,0,0,1,0
12997485,photo,8/27/2017 9:46,267,20,1,249,8,10,0,0,0,0,1
12997486,photo,8/27/2017 4:54,60,7,0,59,1,0,0,0,0,0,1
12997487,photo,8/25/2017 7:36,98,23,5,95,2,1,0,0,0,0,1
12997488,video,8/25/2017 2:29,26,7,0,26,0,0,0,0,0,0,1
12997489,photo,8/24/2017 2:18,255,18,0,244,11,0,0,0,0,0,1
12997490,photo,8/23/2017 6:15,174,6,1,167,5,2,0,0,0,0,1
12997491,photo,8/22/2017 10:59,64,5,1,59,5,0,0,0,0,1,0
12997492,photo,8/22/2017 10:32,62,3,0,58,4,0,0,0,0,1,0
12997493,video,8/22/2017 1:40,192,417,40,168,22,1,1,0,0,1,0
12997494,photo,8/22/2017 0:09,110,18,6,110,0,0,0,0,0,1,0
12997495,photo,8/22/2017 0:08,119,12,7,117,2,0,0,0,0,1,0
12997496,photo,8/20/2017 4:41,42,11,0,41,0,1,0,0,0,1,0
12997497,video,8/19/2017 23:14,234,355,34,178,52,2,0,1,1,1,0
12997498,photo,8/18/2017 11:35,54,10,0,53,1,0,0,0,0,0,1
12997499,photo,8/18/2017 11:33,82,8,0,80,1,0,0,1,0,0,1
12997500,photo,8/18/2017 8:36,18,8,0,18,0,0,0,0,0,0,1
12997501,photo,8/15/2017 9:58,147,17,7,141,5,1,0,0,0,0,1
12997502,photo,8/15/2017 9:31,80,8,0,79,1,0,0,0,0,0,1
12997503,video,8/14/2017 7:41,299,564,42,262,34,1,1,0,1,0,1
12997504,photo,08/12/2017,629,11,1,607,18,4,0,0,0,1,0
12997505,photo,08/11/2017,69,2,0,67,2,0,0,0,0,1,0
12997506,video,08/11/2017,219,110,17,190,26,1,2,0,0,1,0
12997507,photo,08/10/2017,30,2,0,27,3,0,0,0,0,1,0
12997508,photo,08/10/2017,65,1,0,62,2,1,0,0,0,1,0
12997509,photo,08/10/2017,161,7,0,153,8,0,0,0,0,1,0
12997510,video,08/10/2017,398,605,30,348,44,3,3,0,0,0,1
12997511,photo,08/09/2017,47,7,0,47,0,0,0,0,0,0,1
12997512,photo,08/09/2017,182,3,4,177,5,0,0,0,0,0,1
12997513,video,08/08/2017,317,158,32,269,47,1,0,0,0,0,1
12997514,video,08/08/2017,571,888,107,459,107,1,1,1,2,0,1
12997515,photo,08/07/2017,16,10,0,15,1,0,0,0,0,0,1
12997516,photo,08/06/2017,30,9,0,30,0,0,0,0,0,1,0
12997517,photo,08/06/2017,57,7,0,57,0,0,0,0,0,1,0
12997518,photo,08/05/2017,74,6,3,74,0,0,0,0,0,1,0
12997519,video,08/03/2017,368,911,50,317,50,1,0,0,0,1,0
12997520,photo,08/03/2017,19,3,0,19,0,0,0,0,0,1,0
12997521,photo,08/02/2017,176,3,0,175,0,1,0,0,0,1,0
12997522,photo,08/02/2017,133,7,0,133,0,0,0,0,0,1,0
12997523,photo,08/02/2017,162,6,2,158,3,1,0,0,0,0,1
12997524,video,08/01/2017,734,996,73,601,116,11,6,0,0,0,1
12997525,status,08/01/2017,42,16,9,41,1,0,0,0,0,0,1
12997526,status,7/31/2017 9:50,33,6,3,31,2,0,0,0,0,0,1
12997527,video,7/28/2017 1:10,29,6,1,29,0,0,0,0,0,0,1
12997528,photo,7/27/2017 22:48,43,6,0,42,1,0,0,0,0,0,1
12997529,photo,7/27/2017 8:08,14,6,0,13,1,0,0,0,0,1,0
12997530,video,7/26/2017 9:01,475,574,48,406,63,4,2,0,0,1,0
12997531,photo,7/25/2017 23:18,50,8,2,49,1,0,0,0,0,1,0
12997532,photo,7/25/2017 22:46,94,23,6,94,0,0,0,0,0,1,0
12997533,video,7/22/2017 8:50,303,34,3,291,11,1,0,0,0,1,0
12997534,photo,7/22/2017 7:08,168,7,1,167,1,0,0,0,0,1,0
12997535,photo,7/21/2017 23:32,248,14,0,241,7,0,0,0,0,0,1
12997536,photo,7/21/2017 8:52,422,6,0,410,8,3,1,0,0,0,1
12997537,photo,7/21/2017 4:20,189,3,0,184,2,0,3,0,0,0,1
12997538,photo,7/21/2017 2:59,390,17,2,382,5,3,0,0,0,0,1
12997539,photo,7/20/2017 23:30,618,28,0,597,14,7,0,0,0,0,1
12997540,photo,7/20/2017 8:59,191,2,2,188,2,1,0,0,0,0,1
12997541,video,7/18/2017 7:53,321,1381,67,275,44,1,1,0,0,1,0
12997542,photo,7/16/2017 2:18,364,7,2,347,15,2,0,0,0,1,0
12997543,photo,7/13/2017 0:11,51,10,0,51,0,0,0,0,0,1,0
12997544,video,07/12/2017,282,524,38,247,34,0,1,0,0,1,0
12997545,photo,07/09/2017,369,14,1,362,7,0,0,0,0,1,0
12997546,photo,07/08/2017,138,16,6,133,4,1,0,0,0,1,0
12997547,photo,07/05/2017,96,9,1,93,1,2,0,0,0,1,0
12997548,photo,07/04/2017,186,11,0,184,1,1,0,0,0,0,1
12997549,photo,07/04/2017,487,15,0,461,14,12,0,0,0,0,1
12997550,video,07/03/2017,282,19,4,257,20,3,2,0,0,0,1
12997551,photo,6/26/2017 4:06,383,8,1,367,13,3,0,0,0,0,1
12997552,photo,6/25/2017 11:49,216,0,1,211,5,0,0,0,0,0,1
12997553,photo,6/25/2017 9:47,48,0,0,45,2,1,0,0,0,0,1
12997554,video,6/25/2017 7:42,885,462,26,659,220,0,2,0,0,1,0
12997555,photo,6/25/2017 7:02,185,11,1,175,10,0,0,0,0,1,0
12997556,photo,6/25/2017 4:58,259,1,1,251,7,0,1,0,0,1,0
12997557,photo,6/25/2017 2:48,299,9,0,291,8,0,0,0,0,1,0
12997558,photo,6/24/2017 23:41,199,9,1,186,13,0,0,0,0,1,0
12997559,photo,6/24/2017 4:34,717,40,1,680,30,7,0,0,0,1,0
12997560,photo,6/22/2017 6:34,155,2,0,150,5,0,0,0,0,0,1
12997561,photo,6/21/2017 4:15,293,8,0,282,11,0,0,0,0,0,1
12997562,photo,6/18/2017 11:48,243,6,0,237,5,1,0,0,0,0,1
12997563,photo,6/13/2017 23:17,264,2,0,256,2,5,0,0,0,0,1
12997564,photo,6/13/2017 1:31,313,3,0,297,7,6,0,0,0,0,1
12997565,photo,06/12/2017,208,1,0,201,7,0,0,0,0,0,1
12997566,photo,06/12/2017,216,0,0,209,6,1,0,0,0,1,0
12997567,photo,06/12/2017,247,6,0,234,9,1,0,0,0,1,0
12997568,photo,06/12/2017,152,1,0,146,5,1,0,0,0,1,0
12997569,photo,06/11/2017,387,3,0,368,16,1,0,0,0,1,0
12997570,photo,06/10/2017,178,9,0,170,6,0,0,0,0,1,0
12997571,photo,06/10/2017,218,4,0,212,5,1,0,0,0,1,0
12997572,photo,06/10/2017,270,3,0,256,10,3,0,0,0,1,0
12997573,photo,06/08/2017,351,4,1,344,6,0,0,0,0,0,1
12997574,photo,06/08/2017,232,0,2,224,8,0,0,0,0,0,1
12997575,photo,06/08/2017,252,3,0,244,4,4,0,0,0,0,1
12997576,photo,06/08/2017,122,0,0,114,8,0,0,0,0,0,1
12997577,photo,06/07/2017,209,4,0,199,9,1,0,0,0,0,1
12997578,photo,06/07/2017,305,5,1,295,10,0,0,0,0,0,1
12997579,photo,06/05/2017,71,10,2,70,1,0,0,0,0,1,0
12997580,photo,5/30/2017 1:21,290,12,0,275,13,1,1,0,0,1,0
12997581,photo,5/21/2017 23:05,67,6,3,66,0,1,0,0,0,1,0
12997582,photo,5/21/2017 5:53,783,11,0,752,30,1,0,0,0,1,0
12997583,photo,5/14/2017 3:14,77,2,0,76,1,0,0,0,0,1,0
12997584,video,5/13/2017 3:21,22,0,0,22,0,0,0,0,0,1,0
12997585,photo,05/12/2017,103,0,0,100,2,1,0,0,0,0,1
12997586,video,05/11/2017,32,0,2,32,0,0,0,0,0,0,1
12997587,photo,05/10/2017,239,5,2,229,8,0,0,2,0,0,1
12997588,photo,05/10/2017,111,6,0,110,1,0,0,0,0,0,1
12997589,video,05/08/2017,51,0,1,51,0,0,0,0,0,0,1
12997590,video,05/08/2017,34,4,0,34,0,0,0,0,0,0,1
12997591,link,05/05/2017,15,0,0,15,0,0,0,0,0,1,0
12997592,video,05/05/2017,75,0,5,75,0,0,0,0,0,1,0
12997593,photo,05/04/2017,177,2,0,173,2,2,0,0,0,1,0
12997594,photo,05/04/2017,520,8,0,505,13,2,0,0,0,1,0
12997595,photo,05/02/2017,134,2,0,132,2,0,0,0,0,1,0
12997596,photo,05/02/2017,228,1,1,220,7,1,0,0,0,1,0
12997597,video,05/01/2017,498,254,17,408,77,5,6,1,1,1,0
12997598,photo,4/29/2017 0:40,166,5,2,159,7,0,0,0,0,0,1
12997599,video,4/27/2017 3:14,272,265,20,228,44,0,0,0,0,0,1
12997600,photo,4/27/2017 2:23,127,7,1,125,2,0,0,0,0,0,1
12997601,photo,4/26/2017 8:35,30,0,0,29,0,1,0,0,0,0,1
12997602,link,4/26/2017 0:11,33,1,1,33,0,0,0,0,0,0,1
12997603,photo,4/22/2017 1:20,252,5,0,239,9,4,0,0,0,0,1
12997604,photo,4/21/2017 9:05,287,0,0,286,0,1,0,0,0,1,0
12997605,photo,4/20/2017 7:34,264,8,3,257,5,2,0,0,0,1,0
12997606,photo,4/20/2017 6:12,152,5,1,148,3,1,0,0,0,1,0
12997607,photo,4/20/2017 6:03,61,5,0,57,3,1,0,0,0,1,0
12997608,video,4/20/2017 5:58,172,7,7,163,6,2,1,0,0,1,0
12997609,video,4/20/2017 2:36,616,523,21,459,125,21,8,0,1,1,0
12997610,photo,4/19/2017 9:17,188,0,0,184,4,0,0,0,0,0,1
12997611,video,4/19/2017 8:02,593,309,23,484,99,1,4,4,1,0,1
12997612,photo,4/18/2017 1:33,189,2,0,182,5,2,0,0,0,0,1
12997613,photo,4/17/2017 1:41,178,5,0,175,3,0,0,0,0,0,1
12997614,photo,4/14/2017 9:19,318,7,0,313,4,1,0,0,0,0,1
12997615,photo,04/12/2017,362,9,0,352,7,3,0,0,0,0,1
12997616,photo,04/12/2017,48,6,0,48,0,0,0,0,0,1,0
12997617,photo,04/12/2017,248,1,0,244,3,1,0,0,0,1,0
12997618,photo,04/11/2017,520,2,0,509,11,0,0,0,0,1,0
12997619,photo,04/11/2017,97,8,2,94,3,0,0,0,0,1,0
12997620,photo,04/09/2017,400,16,0,392,6,2,0,0,0,1,0
12997621,photo,04/08/2017,218,0,0,212,6,0,0,0,0,1,0
12997622,photo,04/08/2017,77,13,4,77,0,0,0,0,0,1,0
12997623,photo,04/08/2017,204,4,0,198,3,3,0,0,0,0,1
12997624,photo,04/07/2017,405,6,0,399,6,0,0,0,0,0,1
12997625,photo,04/06/2017,210,0,0,204,6,0,0,0,0,0,1
12997626,photo,04/05/2017,214,1,0,208,5,1,0,0,0,0,1
12997627,photo,04/05/2017,374,4,0,360,7,7,0,0,0,0,1
12997628,photo,04/05/2017,457,3,0,444,10,3,0,0,0,0,1
12997629,photo,04/05/2017,215,0,0,205,8,2,0,0,0,1,0
12997630,video,04/04/2017,7,5,0,7,0,0,0,0,0,1,0
12997631,photo,04/03/2017,38,6,3,38,0,0,0,0,0,1,0
12997632,photo,04/01/2017,168,1,0,168,0,0,0,0,0,1,0
12997633,photo,04/01/2017,277,0,0,274,2,1,0,0,0,1,0
12997634,photo,3/31/2017 10:29,196,1,0,190,6,0,0,0,0,1,0
12997635,photo,3/31/2017 4:04,100,3,0,99,1,0,0,0,0,0,1
12997636,photo,3/30/2017 10:11,85,4,0,79,4,2,0,0,0,0,1
12997637,photo,3/29/2017 9:13,34,10,6,34,0,0,0,0,0,0,1
12997638,photo,3/27/2017 7:30,41,9,0,39,1,1,0,0,0,0,1
12997639,photo,3/27/2017 7:28,23,5,1,22,1,0,0,0,0,0,1
12997640,video,3/26/2017 0:47,217,24,5,206,10,1,0,0,0,0,1
12997641,photo,3/25/2017 1:22,161,9,2,158,3,0,0,0,0,1,0
12997642,photo,3/24/2017 23:03,279,0,0,276,3,0,0,0,0,1,0
12997643,photo,3/23/2017 8:13,97,9,3,95,2,0,0,0,0,1,0
12997644,photo,3/22/2017 21:06,489,3,0,480,6,3,0,0,0,1,0
12997645,photo,3/22/2017 4:00,245,4,0,242,3,0,0,0,0,1,0
12997646,photo,3/21/2017 8:48,270,5,0,268,2,0,0,0,0,1,0
12997647,photo,3/21/2017 5:14,166,11,1,165,1,0,0,0,0,1,0
12997648,video,3/21/2017 1:20,121,18,3,110,11,0,0,0,0,0,1
12997649,photo,3/21/2017 0:24,33,9,1,33,0,0,0,0,0,0,1
12997650,photo,3/21/2017 0:23,72,1,0,72,0,0,0,0,0,0,1
12997651,photo,3/21/2017 0:13,174,0,0,173,1,0,0,0,0,0,1
12997652,photo,3/20/2017 23:19,192,0,0,186,3,3,0,0,0,0,1
12997653,video,3/20/2017 22:50,286,61,5,250,30,5,1,0,0,0,1
12997654,photo,3/20/2017 21:46,231,0,0,230,0,1,0,0,0,1,0
12997655,photo,3/20/2017 21:46,138,1,0,135,2,1,0,0,0,1,0
12997656,photo,3/20/2017 4:56,104,6,1,102,2,0,0,0,0,1,0
12997657,photo,3/20/2017 4:43,91,10,4,90,0,1,0,0,0,1,0
12997658,photo,3/19/2017 21:39,682,22,0,657,12,13,0,0,0,1,0
12997659,video,3/18/2017 9:09,1379,769,69,1131,234,4,4,2,4,1,0
12997660,photo,3/18/2017 5:10,629,16,1,610,16,2,1,0,0,0,1
12997661,video,3/15/2017 5:51,58,4,3,58,0,0,0,0,0,0,1
12997662,photo,3/14/2017 9:10,272,9,0,268,2,2,0,0,0,0,1
12997663,photo,3/14/2017 0:42,213,2,2,207,6,0,0,0,0,0,1
12997664,photo,3/13/2017 0:46,225,2,0,220,5,0,0,0,0,0,1
12997665,photo,03/12/2017,463,48,2,450,8,4,1,0,0,0,1
12997666,photo,03/12/2017,285,7,0,276,8,1,0,0,0,1,0
12997667,photo,03/12/2017,526,18,0,512,12,2,0,0,0,1,0
12997668,photo,03/11/2017,418,4,0,406,9,3,0,0,0,1,0
12997669,photo,03/11/2017,515,10,0,505,9,0,1,0,0,1,0
12997670,photo,03/11/2017,377,5,0,365,10,2,0,0,0,1,0
12997671,photo,03/11/2017,1186,37,1,1161,19,6,0,0,0,1,0
12997672,video,03/09/2017,591,560,49,498,84,3,4,1,1,1,0
12997673,photo,03/05/2017,424,8,1,411,13,0,0,0,0,0,1
12997674,photo,03/04/2017,119,16,0,105,0,0,0,8,6,0,1
12997675,photo,03/04/2017,67,9,0,66,1,0,0,0,0,0,1
12997676,photo,03/04/2017,439,10,3,424,15,0,0,0,0,0,1
12997677,status,03/04/2017,1043,117,24,984,58,1,0,0,0,0,1
12997678,photo,03/04/2017,690,10,0,667,21,2,0,0,0,0,1
12997679,status,03/02/2017,84,7,1,84,0,0,0,0,0,1,0
12997680,photo,03/01/2017,491,16,0,478,11,2,0,0,0,1,0
12997681,photo,2/28/2017 2:45,63,1,0,61,0,2,0,0,0,1,0
12997682,link,2/27/2017 10:53,46,3,1,46,0,0,0,0,0,1,0
12997683,photo,2/24/2017 9:12,320,17,0,309,9,1,1,0,0,1,0
12997684,video,2/22/2017 2:51,51,8,6,51,0,0,0,0,0,1,0
12997685,photo,2/20/2017 1:13,85,9,2,83,2,0,0,0,0,0,1
12997686,photo,2/20/2017 1:02,99,13,0,98,1,0,0,0,0,0,1
12997687,photo,2/17/2017 22:28,213,13,1,212,1,0,0,0,0,0,1
12997688,photo,2/16/2017 5:37,156,12,0,154,2,0,0,0,0,0,1
12997689,video,2/15/2017 9:11,204,128,4,184,17,0,2,1,0,0,1
12997690,photo,2/15/2017 3:08,246,8,0,241,3,2,0,0,0,0,1
12997691,photo,2/14/2017 7:41,225,2,0,219,6,0,0,0,0,1,0
12997692,video,2/14/2017 4:01,256,427,30,191,62,1,2,0,0,1,0
12997693,photo,2/14/2017 0:17,146,1,0,142,2,2,0,0,0,1,0
12997694,photo,2/13/2017 1:54,212,0,1,206,5,0,1,0,0,1,0
12997695,photo,02/12/2017,229,3,0,225,4,0,0,0,0,1,0
12997696,photo,02/11/2017,66,2,0,64,1,1,0,0,0,1,0
12997697,photo,02/11/2017,158,0,0,157,1,0,0,0,0,1,0
12997698,photo,02/10/2017,301,7,0,288,6,6,0,1,0,0,1
12997699,video,02/10/2017,88,1,0,87,1,0,0,0,0,0,1
12997700,video,02/10/2017,148,54,2,126,18,4,0,0,0,0,1
12997701,photo,02/09/2017,398,11,0,390,4,4,0,0,0,0,1
12997702,photo,02/09/2017,89,4,0,86,3,0,0,0,0,0,1
12997703,photo,02/09/2017,151,0,0,146,3,2,0,0,0,0,1
12997704,photo,02/08/2017,155,5,0,152,2,0,1,0,0,1,0
12997705,video,02/08/2017,109,13,0,104,5,0,0,0,0,1,0
12997706,video,02/07/2017,117,16,0,104,11,2,0,0,0,1,0
12997707,video,02/07/2017,112,7,0,101,11,0,0,0,0,1,0
12997708,photo,02/07/2017,132,3,0,123,5,4,0,0,0,1,0
12997709,photo,02/07/2017,149,3,0,142,5,2,0,0,0,1,0
12997710,photo,02/07/2017,274,9,0,260,11,2,1,0,0,0,1
12997711,video,02/07/2017,195,95,5,162,30,0,3,0,0,0,1
12997712,video,02/07/2017,138,25,2,125,11,2,0,0,0,0,1
12997713,video,02/06/2017,627,266,8,519,105,2,0,1,0,0,1
12997714,photo,02/02/2017,289,23,0,279,7,3,0,0,0,0,1
12997715,photo,02/01/2017,209,10,0,204,4,1,0,0,0,0,1
12997716,video,02/01/2017,162,75,6,145,16,0,1,0,0,1,0
12997717,photo,1/31/2017 5:46,265,11,0,259,6,0,0,0,0,1,0
12997718,photo,1/30/2017 8:20,301,10,0,294,6,1,0,0,0,1,0
12997719,photo,1/29/2017 1:43,213,5,0,209,4,0,0,0,0,1,0
12997720,photo,1/29/2017 1:41,210,3,0,206,4,0,0,0,0,1,0
12997721,photo,1/27/2017 21:41,408,11,0,393,9,6,0,0,0,1,0
12997722,photo,1/20/2017 8:15,223,6,0,215,7,1,0,0,0,1,0
12997723,photo,1/20/2017 0:05,359,4,0,353,5,1,0,0,0,0,1
12997724,photo,1/19/2017 20:31,535,2,0,485,27,0,0,23,0,0,1
12997725,photo,1/18/2017 5:09,362,10,0,354,8,0,0,0,0,0,1
12997726,video,1/16/2017 8:09,266,165,10,215,42,3,4,2,0,0,1
12997727,photo,1/15/2017 9:45,156,2,0,151,5,0,0,0,0,0,1
12997728,video,1/15/2017 4:01,110,21,0,102,6,1,1,0,0,0,1
12997729,video,1/14/2017 22:34,446,6148,120,352,80,7,5,0,2,1,0
12997730,status,1/14/2017 21:23,102,1,0,102,0,0,0,0,0,1,0
12997731,photo,1/14/2017 6:34,161,6,0,158,3,0,0,0,0,1,0
12997732,photo,1/14/2017 5:44,279,8,0,273,6,0,0,0,0,1,0
12997733,photo,1/13/2017 4:16,288,6,0,281,5,2,0,0,0,1,0
12997734,photo,01/11/2017,230,8,0,221,8,1,0,0,0,1,0
12997735,photo,01/11/2017,271,12,0,262,6,3,0,0,0,0,1
12997736,photo,01/11/2017,113,2,1,107,3,2,0,1,0,0,1
12997737,video,01/10/2017,256,103,16,205,47,1,2,0,1,0,1
12997738,photo,01/08/2017,306,4,0,301,3,2,0,0,0,0,1
12997739,photo,01/08/2017,566,10,0,548,4,14,0,0,0,0,1
12997740,photo,01/08/2017,186,1,1,184,0,2,0,0,0,0,1
12997741,video,01/08/2017,135,9,2,118,10,4,2,1,0,1,0
12997742,video,01/08/2017,174,195,3,146,18,5,4,1,0,1,0
12997743,video,01/07/2017,171,84,4,159,10,2,0,0,0,1,0
12997744,photo,01/07/2017,373,8,0,365,5,3,0,0,0,1,0
12997745,photo,01/07/2017,403,5,0,392,8,3,0,0,0,1,0
12997746,photo,01/06/2017,139,14,0,138,1,0,0,0,0,1,0
12997747,photo,01/06/2017,148,16,5,146,1,1,0,0,0,1,0
12997748,photo,01/03/2017,270,8,0,265,4,1,0,0,0,0,1
12997749,photo,01/02/2017,343,8,0,334,7,1,1,0,0,0,1
12997750,photo,01/02/2017,254,5,0,252,2,0,0,0,0,0,1
12997751,photo,12/31/2016 5:13,304,9,6,298,5,1,0,0,0,0,1
12997752,photo,12/30/2016 9:37,437,6,0,433,4,0,0,0,0,0,1
12997753,photo,12/29/2016 6:26,412,4,2,399,13,0,0,0,0,0,1
12997754,photo,12/26/2016 22:07,183,11,0,175,6,2,0,0,0,1,0
12997755,photo,12/26/2016 8:50,353,8,2,342,9,1,1,0,0,1,0
12997756,photo,12/26/2016 5:17,144,14,1,142,2,0,0,0,0,1,0
12997757,photo,12/26/2016 4:28,905,10,5,876,21,8,0,0,0,1,0
12997758,video,12/25/2016 6:17,151,19,2,129,18,2,1,1,0,1,0
12997759,photo,12/25/2016 0:26,276,4,0,264,8,3,1,0,0,1,0
12997760,photo,12/24/2016 7:59,227,3,4,218,8,1,0,0,0,0,1
12997761,video,12/24/2016 0:15,340,1201,47,276,55,1,6,1,1,0,1
12997762,photo,12/23/2016 23:17,478,12,0,463,11,4,0,0,0,0,1
12997763,photo,12/23/2016 9:10,189,22,2,185,3,1,0,0,0,0,1
12997764,photo,12/22/2016 23:15,211,7,0,207,4,0,0,0,0,0,1
12997765,photo,12/22/2016 2:06,296,2,0,293,3,0,0,0,0,0,1
12997766,video,12/22/2016 1:07,113,15,1,100,9,1,1,2,0,1,0
